enc1,enc2,bottleneck,fit_params,best_val_loss,last_train_loss,modelo,params,0,1,accuracy,macro avg,weighted avg
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,RandomForest,"{'max_depth': None, 'n_estimators': 100}","{'precision': 0.9994843850706041, 'recall': 0.9999531039334076, 'f1-score': 0.9997186895622107, 'support': 85295.0}","{'precision': 0.9629629629629629, 'recall': 0.7027027027027027, 'f1-score': 0.8125, 'support': 148.0}",0.9994382219725431,"{'precision': 0.9812236740167835, 'recall': 0.8513279033180552, 'f1-score': 0.9061093447811053, 'support': 85443.0}","{'precision': 0.9994211245288169, 'recall': 0.9994382219725431, 'f1-score': 0.9993943989116576, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,RandomForest,"{'max_depth': None, 'n_estimators': 200}","{'precision': 0.9994726541900554, 'recall': 0.9999179318834632, 'f1-score': 0.999695243453595, 'support': 85295.0}","{'precision': 0.9363636363636364, 'recall': 0.6959459459459459, 'f1-score': 0.7984496124031008, 'support': 148.0}",0.9993914071369217,"{'precision': 0.9679181452768459, 'recall': 0.8479319389147046, 'f1-score': 0.8990724279283479, 'support': 85443.0}","{'precision': 0.9993633399731118, 'recall': 0.9993914071369217, 'f1-score': 0.9993466560515203, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,RandomForest,"{'max_depth': 10, 'n_estimators': 100}","{'precision': 0.9995896449842893, 'recall': 0.9995544873673721, 'f1-score': 0.9995720658666839, 'support': 85295.0}","{'precision': 0.7483443708609272, 'recall': 0.7635135135135135, 'f1-score': 0.7558528428093646, 'support': 148.0}",0.9991456292499094,"{'precision': 0.8739670079226083, 'recall': 0.8815340004404428, 'f1-score': 0.8777124543380243, 'support': 85443.0}","{'precision': 0.9991544507545658, 'recall': 0.9991456292499094, 'f1-score': 0.9991499078781714, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,RandomForest,"{'max_depth': 10, 'n_estimators': 200}","{'precision': 0.9995896546064201, 'recall': 0.9995779354006683, 'f1-score': 0.9995837949691949, 'support': 85295.0}","{'precision': 0.7583892617449665, 'recall': 0.7635135135135135, 'f1-score': 0.7609427609427609, 'support': 148.0}",0.99916903666772,"{'precision': 0.8789894581756933, 'recall': 0.8815457244570909, 'f1-score': 0.8802632779559779, 'support': 85443.0}","{'precision': 0.9991718596069059, 'recall': 0.99916903666772, 'f1-score': 0.9991704331603175, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,RandomForest,"{'max_depth': 20, 'n_estimators': 100}","{'precision': 0.9995077644301201, 'recall': 0.9998593118002228, 'f1-score': 0.9996835072090025, 'support': 85295.0}","{'precision': 0.8983050847457628, 'recall': 0.7162162162162162, 'f1-score': 0.7969924812030075, 'support': 148.0}",0.9993679997191109,"{'precision': 0.9489064245879415, 'recall': 0.8580377640082195, 'f1-score': 0.898337994206005, 'support': 85443.0}","{'precision': 0.9993324663180071, 'recall': 0.9993679997191109, 'f1-score': 0.9993324161676195, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,RandomForest,"{'max_depth': 20, 'n_estimators': 200}","{'precision': 0.9995077644301201, 'recall': 0.9998593118002228, 'f1-score': 0.9996835072090025, 'support': 85295.0}","{'precision': 0.8983050847457628, 'recall': 0.7162162162162162, 'f1-score': 0.7969924812030075, 'support': 148.0}",0.9993679997191109,"{'precision': 0.9489064245879415, 'recall': 0.8580377640082195, 'f1-score': 0.898337994206005, 'support': 85443.0}","{'precision': 0.9993324663180071, 'recall': 0.9993679997191109, 'f1-score': 0.9993324161676195, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,ExtraTrees,"{'max_depth': None, 'n_estimators': 100}","{'precision': 0.9995195124809563, 'recall': 0.9999296559001114, 'f1-score': 0.9997245421245421, 'support': 85295.0}","{'precision': 0.9469026548672567, 'recall': 0.722972972972973, 'f1-score': 0.8199233716475096, 'support': 148.0}",0.9994499256814484,"{'precision': 0.9732110836741065, 'recall': 0.8614513144365422, 'f1-score': 0.9098239568860258, 'support': 85443.0}","{'precision': 0.9994283722479725, 'recall': 0.9994499256814484, 'f1-score': 0.9994130997216466, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,ExtraTrees,"{'max_depth': None, 'n_estimators': 200}","{'precision': 0.99950779904138, 'recall': 0.9999296559001114, 'f1-score': 0.9997186829674258, 'support': 85295.0}","{'precision': 0.9464285714285714, 'recall': 0.7162162162162162, 'f1-score': 0.8153846153846154, 'support': 148.0}",0.9994382219725431,"{'precision': 0.9729681852349756, 'recall': 0.8580729360581638, 'f1-score': 0.9075516491760206, 'support': 85443.0}","{'precision': 0.9994158579147026, 'recall': 0.9994382219725431, 'f1-score': 0.9993993889117132, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,ExtraTrees,"{'max_depth': 10, 'n_estimators': 100}","{'precision': 0.9996244351857285, 'recall': 0.9985696699689314, 'f1-score': 0.9990967741935484, 'support': 85295.0}","{'precision': 0.48739495798319327, 'recall': 0.7837837837837838, 'f1-score': 0.6010362694300518, 'support': 148.0}",0.9981976288285758,"{'precision': 0.7435096965844609, 'recall': 0.8911767268763575, 'f1-score': 0.8000665218118002, 'support': 85443.0}","{'precision': 0.9987371774510285, 'recall': 0.9981976288285758, 'f1-score': 0.9984072741209268, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,ExtraTrees,"{'max_depth': 10, 'n_estimators': 200}","{'precision': 0.999624514508994, 'recall': 0.9987807022685973, 'f1-score': 0.9992024302419686, 'support': 85295.0}","{'precision': 0.5272727272727272, 'recall': 0.7837837837837838, 'f1-score': 0.6304347826086957, 'support': 148.0}",0.9984082955888721,"{'precision': 0.7634486208908606, 'recall': 0.8912822430261905, 'f1-score': 0.8148186064253322, 'support': 85443.0}","{'precision': 0.998806330871821, 'recall': 0.9984082955888721, 'f1-score': 0.9985636697601301, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,ExtraTrees,"{'max_depth': 20, 'n_estimators': 100}","{'precision': 0.9995897652285007, 'recall': 0.9998475877835746, 'f1-score': 0.9997186598832438, 'support': 85295.0}","{'precision': 0.8968253968253969, 'recall': 0.7635135135135135, 'f1-score': 0.8248175182481752, 'support': 148.0}",0.9994382219725431,"{'precision': 0.9482075810269488, 'recall': 0.8816805506485441, 'f1-score': 0.9122680890657096, 'support': 85443.0}","{'precision': 0.9994117620389632, 'recall': 0.9994382219725431, 'f1-score': 0.9994157050600052, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,ExtraTrees,"{'max_depth': 20, 'n_estimators': 200}","{'precision': 0.9995897700368035, 'recall': 0.9998593118002228, 'f1-score': 0.999724522750318, 'support': 85295.0}","{'precision': 0.904, 'recall': 0.7635135135135135, 'f1-score': 0.8278388278388278, 'support': 148.0}",0.9994499256814484,"{'precision': 0.9517948850184017, 'recall': 0.8816864126568682, 'f1-score': 0.9137816752945729, 'support': 85443.0}","{'precision': 0.9994241943200632, 'recall': 0.9994499256814484, 'f1-score': 0.9994267911298588, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,GradientBoosting,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}","{'precision': 0.9991329412040401, 'recall': 0.9997303476170936, 'f1-score': 0.9994315551362216, 'support': 85295.0}","{'precision': 0.7628865979381443, 'recall': 0.5, 'f1-score': 0.6040816326530613, 'support': 148.0}",0.9988647402361809,"{'precision': 0.8810097695710921, 'recall': 0.7498651738085468, 'f1-score': 0.8017565938946414, 'support': 85443.0}","{'precision': 0.9987237273561724, 'recall': 0.9988647402361809, 'f1-score': 0.9987467501957642, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,GradientBoosting,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200}","{'precision': 0.9991329412040401, 'recall': 0.9997303476170936, 'f1-score': 0.9994315551362216, 'support': 85295.0}","{'precision': 0.7628865979381443, 'recall': 0.5, 'f1-score': 0.6040816326530613, 'support': 148.0}",0.9988647402361809,"{'precision': 0.8810097695710921, 'recall': 0.7498651738085468, 'f1-score': 0.8017565938946414, 'support': 85443.0}","{'precision': 0.9987237273561724, 'recall': 0.9988647402361809, 'f1-score': 0.9987467501957642, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,GradientBoosting,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}","{'precision': 0.9993552773479627, 'recall': 0.9995075913007796, 'f1-score': 0.9994314285211866, 'support': 85295.0}","{'precision': 0.6888888888888889, 'recall': 0.6283783783783784, 'f1-score': 0.657243816254417, 'support': 148.0}",0.9988647402361809,"{'precision': 0.8441220831184257, 'recall': 0.8139429848395789, 'f1-score': 0.8283376223878018, 'support': 85443.0}","{'precision': 0.9988175033291204, 'recall': 0.9988647402361809, 'f1-score': 0.9988387086188483, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,GradientBoosting,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200}","{'precision': 0.9993552622324339, 'recall': 0.9994841432674835, 'f1-score': 0.9994196985949672, 'support': 85295.0}","{'precision': 0.6788321167883211, 'recall': 0.6283783783783784, 'f1-score': 0.6526315789473685, 'support': 148.0}",0.9988413328183702,"{'precision': 0.8390936895103775, 'recall': 0.813931260822931, 'f1-score': 0.8260256387711677, 'support': 85443.0}","{'precision': 0.9988000684128613, 'recall': 0.9988413328183702, 'f1-score': 0.9988190099287472, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,GradientBoosting,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}","{'precision': 0.9990394414703574, 'recall': 0.9998827598335189, 'f1-score': 0.9994609227596067, 'support': 85295.0}","{'precision': 0.868421052631579, 'recall': 0.44594594594594594, 'f1-score': 0.5892857142857143, 'support': 148.0}",0.9989232587807076,"{'precision': 0.9337302470509682, 'recall': 0.7229143528897324, 'f1-score': 0.7943733185226605, 'support': 85443.0}","{'precision': 0.9988131909694604, 'recall': 0.9989232587807076, 'f1-score': 0.9987504382160616, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,GradientBoosting,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200}","{'precision': 0.9990745404917821, 'recall': 0.9998710358168709, 'f1-score': 0.9994726294694652, 'support': 85295.0}","{'precision': 0.8625, 'recall': 0.46621621621621623, 'f1-score': 0.6052631578947368, 'support': 148.0}",0.9989466661985184,"{'precision': 0.930787270245891, 'recall': 0.7330436260165436, 'f1-score': 0.802367893682101, 'support': 85443.0}","{'precision': 0.998837973049244, 'recall': 0.9989466661985184, 'f1-score': 0.998789799959815, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,GradientBoosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}","{'precision': 0.9988871056546748, 'recall': 0.9996834515505012, 'f1-score': 0.9992851199474974, 'support': 85295.0}","{'precision': 0.6625, 'recall': 0.3581081081081081, 'f1-score': 0.4649122807017544, 'support': 148.0}",0.9985721475135471,"{'precision': 0.8306935528273374, 'recall': 0.6788957798293047, 'f1-score': 0.7320987003246259, 'support': 85443.0}","{'precision': 0.9983044330935885, 'recall': 0.9985721475135471, 'f1-score': 0.9983595066121935, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,GradientBoosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}","{'precision': 0.998875404151633, 'recall': 0.9996834515505012, 'f1-score': 0.9992792644982099, 'support': 85295.0}","{'precision': 0.6582278481012658, 'recall': 0.35135135135135137, 'f1-score': 0.4581497797356828, 'support': 148.0}",0.9985604438046417,"{'precision': 0.8285516261264494, 'recall': 0.6755174014509263, 'f1-score': 0.7287145221169464, 'support': 85443.0}","{'precision': 0.9982853518560038, 'recall': 0.9985604438046417, 'f1-score': 0.9983419476466848, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,SVM,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}","{'precision': 0.9997152416886168, 'recall': 0.9878421947359165, 'f1-score': 0.9937432552763641, 'support': 85295.0}","{'precision': 0.10680447889750215, 'recall': 0.8378378378378378, 'f1-score': 0.1894576012223071, 'support': 148.0}",0.9875823648514214,"{'precision': 0.5532598602930595, 'recall': 0.9128400162868772, 'f1-score': 0.5916004282493356, 'support': 85443.0}","{'precision': 0.9981685872769848, 'recall': 0.9875823648514214, 'f1-score': 0.9923501127509379, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,SVM,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}","{'precision': 0.9993512773937864, 'recall': 0.9933407585438772, 'f1-score': 0.9963369532623458, 'support': 85295.0}","{'precision': 0.14069591527987896, 'recall': 0.6283783783783784, 'f1-score': 0.22991347342398022, 'support': 148.0}",0.9927085893519656,"{'precision': 0.5700235963368326, 'recall': 0.8108595684611277, 'f1-score': 0.6131252133431631, 'support': 85443.0}","{'precision': 0.9978639584373726, 'recall': 0.9927085893519656, 'f1-score': 0.99500939366102, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,SVM,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}","{'precision': 0.999631588329669, 'recall': 0.9861539363385896, 'f1-score': 0.9928470254957507, 'support': 85295.0}","{'precision': 0.0901386748844376, 'recall': 0.7905405405405406, 'f1-score': 0.16182572614107885, 'support': 148.0}",0.9858151048067132,"{'precision': 0.5448851316070533, 'recall': 0.8883472384395651, 'f1-score': 0.5773363758184148, 'support': 85443.0}","{'precision': 0.9980562111637233, 'recall': 0.9858151048067132, 'f1-score': 0.991407572851245, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,SVM,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}","{'precision': 0.9993414631278149, 'recall': 0.9963186587724955, 'f1-score': 0.997827771645962, 'support': 85295.0}","{'precision': 0.22660098522167488, 'recall': 0.6216216216216216, 'f1-score': 0.33212996389891697, 'support': 148.0}",0.9956696277050198,"{'precision': 0.6129712241747449, 'recall': 0.8089701401970586, 'f1-score': 0.6649788677724395, 'support': 85443.0}","{'precision': 0.9980029615451211, 'recall': 0.9956696277050198, 'f1-score': 0.9966746839085633, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,SVM,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}","{'precision': 0.9995032995103952, 'recall': 0.9908669910311273, 'f1-score': 0.995166408600378, 'support': 85295.0}","{'precision': 0.11977401129943503, 'recall': 0.7162162162162162, 'f1-score': 0.20522749273959343, 'support': 148.0}",0.990391254988706,"{'precision': 0.5596386554049151, 'recall': 0.8535416036236718, 'f1-score': 0.6001969506699857, 'support': 85443.0}","{'precision': 0.9979794773756945, 'recall': 0.990391254988706, 'f1-score': 0.9937981167619899, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,SVM,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}","{'precision': 0.9992960307869202, 'recall': 0.9985462219356351, 'f1-score': 0.9989209856561463, 'support': 85295.0}","{'precision': 0.41509433962264153, 'recall': 0.5945945945945946, 'f1-score': 0.4888888888888889, 'support': 148.0}",0.9978465175614152,"{'precision': 0.7071951852047809, 'recall': 0.7965704082651148, 'f1-score': 0.7439049372725176, 'support': 85443.0}","{'precision': 0.9982841064596809, 'recall': 0.9978465175614152, 'f1-score': 0.9980375341115896, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,LogisticRegression,{'C': 0.1},"{'precision': 0.9997133096017392, 'recall': 0.9811829532797937, 'f1-score': 0.9903614600405896, 'support': 85295.0}","{'precision': 0.07171775592828225, 'recall': 0.8378378378378378, 'f1-score': 0.1321257325519446, 'support': 148.0}",0.9809346581931814,"{'precision': 0.5357155327650107, 'recall': 0.9095103955588157, 'f1-score': 0.5612435962962671, 'support': 85443.0}","{'precision': 0.9981058831075423, 'recall': 0.9809346581931814, 'f1-score': 0.9888748679538379, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,LogisticRegression,{'C': 1},"{'precision': 0.9997133096017392, 'recall': 0.9811829532797937, 'f1-score': 0.9903614600405896, 'support': 85295.0}","{'precision': 0.07171775592828225, 'recall': 0.8378378378378378, 'f1-score': 0.1321257325519446, 'support': 148.0}",0.9809346581931814,"{'precision': 0.5357155327650107, 'recall': 0.9095103955588157, 'f1-score': 0.5612435962962671, 'support': 85443.0}","{'precision': 0.9981058831075423, 'recall': 0.9809346581931814, 'f1-score': 0.9888748679538379, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,LogisticRegression,{'C': 10},"{'precision': 0.9997133096017392, 'recall': 0.9811829532797937, 'f1-score': 0.9903614600405896, 'support': 85295.0}","{'precision': 0.07171775592828225, 'recall': 0.8378378378378378, 'f1-score': 0.1321257325519446, 'support': 148.0}",0.9809346581931814,"{'precision': 0.5357155327650107, 'recall': 0.9095103955588157, 'f1-score': 0.5612435962962671, 'support': 85443.0}","{'precision': 0.9981058831075423, 'recall': 0.9809346581931814, 'f1-score': 0.9888748679538379, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,KNN,{'n_neighbors': 3},"{'precision': 0.9995546335689087, 'recall': 0.9998827598335189, 'f1-score': 0.9997186697769286, 'support': 85295.0}","{'precision': 0.9166666666666666, 'recall': 0.7432432432432432, 'f1-score': 0.8208955223880597, 'support': 148.0}",0.9994382219725431,"{'precision': 0.9581106501177876, 'recall': 0.8715630015383811, 'f1-score': 0.9103070960824942, 'support': 85443.0}","{'precision': 0.9994110592667246, 'recall': 0.9994382219725431, 'f1-score': 0.999408921455667, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,KNN,{'n_neighbors': 5},"{'precision': 0.999542924113683, 'recall': 0.9998944838501671, 'f1-score': 0.9997186730746689, 'support': 85295.0}","{'precision': 0.923728813559322, 'recall': 0.7364864864864865, 'f1-score': 0.8195488721804511, 'support': 148.0}",0.9994382219725431,"{'precision': 0.9616358688365025, 'recall': 0.8681904851683269, 'f1-score': 0.9096337726275601, 'support': 85443.0}","{'precision': 0.9994116027841177, 'recall': 0.9994382219725431, 'f1-score': 0.9994065921489951, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,KNN,{'n_neighbors': 7},"{'precision': 0.9995311877358711, 'recall': 0.9998475877835746, 'f1-score': 0.9996893627246992, 'support': 85295.0}","{'precision': 0.8925619834710744, 'recall': 0.7297297297297297, 'f1-score': 0.8029739776951673, 'support': 148.0}",0.9993797034280163,"{'precision': 0.9460465856034728, 'recall': 0.8647886587566522, 'f1-score': 0.9013316702099332, 'support': 85443.0}","{'precision': 0.9993459011444455, 'recall': 0.9993797034280163, 'f1-score': 0.999348622383368, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,MLP,"{'alpha': 0.0001, 'hidden_layer_sizes': (64,)}","{'precision': 0.9994725862028551, 'recall': 0.9997889677003341, 'f1-score': 0.9996307519180386, 'support': 85295.0}","{'precision': 0.8512396694214877, 'recall': 0.6959459459459459, 'f1-score': 0.7657992565055762, 'support': 148.0}",0.9992626663389628,"{'precision': 0.9253561278121714, 'recall': 0.84786745682314, 'f1-score': 0.8827150042118075, 'support': 85443.0}","{'precision': 0.9992158247164412, 'recall': 0.9992626663389628, 'f1-score': 0.9992257209462674, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,MLP,"{'alpha': 0.0001, 'hidden_layer_sizes': (128, 64)}","{'precision': 0.9995779749832948, 'recall': 0.9996717275338531, 'f1-score': 0.9996248490603641, 'support': 85295.0}","{'precision': 0.8, 'recall': 0.7567567567567568, 'f1-score': 0.7777777777777778, 'support': 148.0}",0.9992509626300574,"{'precision': 0.8997889874916474, 'recall': 0.878214242145305, 'f1-score': 0.8887013134190709, 'support': 85443.0}","{'precision': 0.9992322762098723, 'recall': 0.9992509626300574, 'f1-score': 0.9992405768958822, 'support': 85443.0}"
128,64,8,"{'epochs': 20, 'batch_size': 256, 'validation_split': 0.1, 'verbose': 0}",0.11350682377815247,0.11474540829658508,MLP,"{'alpha': 0.001, 'hidden_layer_sizes': (64,)}","{'precision': 0.9994374318765163, 'recall': 0.999765519667038, 'f1-score': 0.9996014488506488, 'support': 85295.0}","{'precision': 0.8333333333333334, 'recall': 0.6756756756756757, 'f1-score': 0.746268656716418, 'support': 148.0}",0.999204147794436,"{'precision': 0.9163853826049249, 'recall': 0.8377205976713569, 'f1-score': 0.8729350527835333, 'support': 85443.0}","{'precision': 0.9991497148419506, 'recall': 0.999204147794436, 'f1-score': 0.9991626387288615, 'support': 85443.0}"
